,Offshore mean,Offshore std,Crossing mean,Crossing std,Inshore mean,Inshore std
840,0.0012906469777158773,0.007045030850442413,0.000856630460251046,0.0043758783159588205,0.0015232284972144848,0.006932003949185014
841,0.0012955843844011143,0.007061666951428979,0.0008604586694560669,0.004389390600780252,0.001528688086350975,0.006949034270208229
842,0.0012975127019498607,0.007061182373023856,0.000862214810320781,0.004391605907600513,0.0015305569568245126,0.006949484700635431
843,0.0012937959818941503,0.007041518203055589,0.0008599846164574617,0.004380945250301935,0.0015267137479108633,0.006931595444215547
844,0.00129764082729805,0.007057295668103581,0.0008627551087866109,0.0043909098506986054,0.0015312380348189414,0.006947856768619829
845,0.0013033868495821728,0.007070000267811866,0.0008669397684797768,0.004398725963389659,0.0015369873551532034,0.006960881745399717
846,0.0012986162646239556,0.0070471102391334705,0.0008638083626220362,0.004384591073091445,0.001532247233983287,0.00693990890046243
847,0.0012996005041782728,0.007054840512384438,0.0008643911199442121,0.004389573035102735,0.0015340751504178273,0.006948535485325041
848,0.0013055945320334262,0.0070718124090018274,0.0008684079818688981,0.00440027533685329,0.0015403023036211698,0.006966188998073916
849,0.0013075323454038996,0.007074826551534687,0.0008693681380753138,0.004399211174856429,0.0015416635417827295,0.006967344465069375
850,0.0013082838593314763,0.0070732798175272785,0.000869498859135286,0.004394755223828755,0.0015416645153203342,0.006963639638604544
851,0.001307222409470752,0.007068934525556753,0.0008683822315202232,0.0043885463899245815,0.0015401037966573815,0.006957248754339824
852,0.0013099384178272982,0.007080304430042982,0.0008701849344490934,0.004395768182284772,0.0015428314275766017,0.006967700855070832
853,0.0013145828022284123,0.007096060193769766,0.0008735808912133892,0.004408194823470674,0.001547413622562674,0.006982730340478528
854,0.0013110998913649023,0.007077980923670162,0.0008713371269177126,0.004397887274097387,0.0015428262479108635,0.006961330636429957
855,0.001307059810584958,0.007066668783446381,0.0008686641841004185,0.004392126189989066,0.0015385265069637884,0.006947671332798224
856,0.0013095126587743732,0.007079771627837666,0.0008704565425383543,0.0044019266554635225,0.0015414402172701951,0.006960350934405304
857,0.001308941736768802,0.007076383523131616,0.0008703925369595537,0.0044030675573784525,0.0015412021740947076,0.006960204277717017
858,0.0013076529944289694,0.007070990237345303,0.0008698499386331939,0.004403102228661277,0.0015403325,0.006958561905668984
859,0.0013013522520891367,0.007050095334412259,0.0008656762761506275,0.0043897503960310435,0.0015338029038997213,0.006937057552857237
860,0.0012995409777158775,0.007053036697095541,0.0008644411450488146,0.0043911236037517155,0.0015324418676880224,0.006938274160510208
861,0.001304686798050139,0.007074650503873121,0.0008679916861924688,0.004403942543407769,0.0015377120320334261,0.006957151150706444
862,0.0013047247656406686,0.007073287364190728,0.000867947729428173,0.004403073626119168,0.0015377353161559891,0.006956127413474709
863,0.0013026385724233982,0.00706425630217121,0.0008663723472803347,0.004397374739790552,0.0015357377353760445,0.0069487811231498855
864,0.0013015937771587744,0.007061604975289796,0.0008654434407252441,0.0043947364274082214,0.0015350213481894154,0.006947579411939273
865,0.0013022070779944292,0.007064929385237926,0.000865762020920502,0.004396322303274918,0.0015360412130919219,0.006951983728792809
866,0.0013053296309192201,0.007076960985539619,0.0008679774323570432,0.0044042214489870045,0.0015396690793871867,0.006964701909447192
867,0.0013040806908077994,0.007068884408001273,0.0008673692370990237,0.004401237331262317,0.0015383936476323122,0.006957655778560409
868,0.0013015154554317549,0.007061964612192158,0.0008657333165969317,0.004398794847942175,0.0015360992924791086,0.006951741397642212
869,0.001301927927576602,0.0070724592009209775,0.0008657111701534171,0.0044046913346624614,0.0015366881364902506,0.006961216212637707
870,0.0013007962757660167,0.007073965105599225,0.0008645764476987449,0.004404498275915451,0.0015354230167130918,0.0069623997360493866
871,0.0012984775139275768,0.007071258283146524,0.0008626198103207809,0.0044015270104171,0.0015329554944289692,0.0069597393577806605
872,0.0012958298091922003,0.0070634677937040525,0.0008607595104602511,0.0043985090476237184,0.00153049019637883,0.006954086768720523
873,0.0012943429777158774,0.007062200640525096,0.0008597035327754533,0.004399439672087792,0.0015294192409470754,0.006953909824890262
874,0.001295978080779944,0.007072899467987382,0.0008607670641562064,0.004406672456900937,0.0015314934275766016,0.006963337297709754
875,0.0012963791866295268,0.007077093864798541,0.0008609785578800559,0.004408017948237986,0.0015318101114206127,0.0069653082874729716
876,0.0012955310905292479,0.007076491633118546,0.0008603145955369595,0.004405089966811537,0.0015305580473537605,0.006961975485453619
877,0.001296111545961003,0.007081512508818413,0.0008606244086471408,0.004406585484604074,0.0015308294442896938,0.006965526775247283
878,0.0012965692799442898,0.007085331865178547,0.0008607661087866109,0.00440768967620345,0.00153095497632312,0.006968245923761985
879,0.0012957838384401114,0.0070853101993895665,0.0008599201324965131,0.004407500070162875,0.0015301068426183844,0.006968241817141245
880,0.0012956736545961002,0.007088911785137651,0.0008594912343096233,0.004409209988390792,0.0015299957771587745,0.006970991041571084
881,0.0012959759206128132,0.007093412993670899,0.0008593786708507672,0.004411572487864374,0.0015303273662952647,0.006974739365865636
882,0.0012932138913649025,0.007090297397689482,0.0008571707838214784,0.004408616737481544,0.001527752278551532,0.0069704219577739765
883,0.0012908128746518107,0.0070887985009550954,0.0008551942078103206,0.004406952036546992,0.0015256626754874651,0.00696877365278507
884,0.0012903805501392758,0.007090549239608679,0.0008544559567642956,0.004407052097271777,0.0015251515222841226,0.006970346898188858
885,0.0012849665724233982,0.007077048171058173,0.0008506551157601115,0.004400814104917802,0.0015196356406685237,0.00695830980741303
